energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
444.01,0.17,0.2147984,0.011,7.00E-12,G,6.00E-11,810.453,366.4795,E2,,,0.01772,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
464.28,0.14,0.00032436,0.00019,,G,,1757.001,1292.753,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
476.42,0.09,0.00122536,0.0003,,G,,1769.13,1292.753,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
482.33,0.05,0.01780376,0.0008,,G,7.00E-12,1292.753,810.453,E0+M1+E2,,,0.062,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
482.4,,0.000653328,0.00011,,G,,1605.596,1123.1855,[E1],,,0.00511,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
488.6792,0.002,0.2984112,0.003,,G,5.00E-12,1529.8019,1041.1217,M1+E2,5.6,5,0.01392,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
493.54,0.04,0.02184024,0.0013,,G,4.00E-12,1579.427,1085.8408,[E1],,,0.00444,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
493.78,,0.00273616,0.0004,,G,3.70E-11,1109.2,615.415,[E2],,,0.01442,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
496.4,,0.001641696,0.00024,,G,,1605.596,1109.2,E0+M1+E2,,,0.02,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
496.56,0.24,0.00418064,0.0021,,G,6.00E-12,1730.207,1233.8626,[E1],,,0.00438,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
503.467,0.009,0.04255008,0.002,,G,7.30E-12,1434.02,930.546,(E2),,,0.0137,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
514.78,0.06,0.000309944,0.00008,,G,,1221.67,706.91,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
520.24,0.04,0.01490928,0.0016,,G,,1643.421,1123.1855,[M1 E2],,,0.018,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
523.13,0.05,0.01102824,0.0006,,G,6.00E-12,1757.001,1233.8626,[M1 E2],,,0.015,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
526.88,0.05,0.0033504,0.0008,,G,7.30E-12,1282.24,755.396,E0+M1+E2,,,0.017,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
527.1,,0.000134141,0.0000008,,G,4.00E-12,1612.88,1085.8408,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
534.25,0.05,0.0114472,0.0011,,G,,1643.421,1109.2,[E1],,,0.00407,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
535.44,0.12,0.001246984,0.00013,,G,6.00E-12,1769.13,1233.8626,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
536.23,,0,,,G,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
538.29,0.06,0.00309944,0.0003,,G,5.00E-12,1579.427,1041.1217,[M1 E2],,,0.014,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
556.48,0.1,0.01275816,0.0006,,G,,1579.427,1022.969,[E1],,,0.0034,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
557.8,,0.00080968,0.0003,,G,,1605.596,1047.81,[E2],,,0.01051,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
561.26,0.17,0.001016328,0.00024,,G,7.00E-12,1371.721,810.453,[E2],,,0.00949,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
