energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
1775.42,0.04,0.0066,0.0003,,G,,2433.23,657.7621,M1+E2,-0.35,10,5.69E-04,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
1783.49,0.03,0.0102,0.0005,,G,,1783.491,0,E2,,,5.49E-04,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
1903.53,0.03,0.0162,0.0007,,G,,2561.284,657.7621,E2,,,5.65E-04,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
2004.66,0.07,0.0012,0.0004,,G,,2662.5,657.7621,E2,,,5.85E-04,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
3.388,,0.043427641,0.001138325,,X,,,,,,,,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
22.163,,0.370421741,0.023846933,,X,,,,,,,,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,IT,1.33,0.08,,,47,63,Ag,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
22.983,,0.153568362,0.001563619,,X,,,,,,,,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
23.173,,0.288825205,0.002608451,,X,,,,,,,,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
26.184,,0.080506647,0.001039815,,X,,,,,,,,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
26.381,,0.095158856,0.001161274,,X,,,,,,,,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
26.641,,0.01465221,0.0004448,,X,,,,,,,,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
